name,translation
NEXT_RECOVER_TIME,体力回復待ち時間：
ARENA_TEAM_AWARDS_NO_TEAM_TIPS,チームがないため、ランキングはありません！チームに加入すると、下記のボーナスが獲得できます
ARENA_TEAM_RECORD_NO_TEAM_TIPS,チームリーグの戦闘に入ってください
ARENA_TEAM_APPLY_SUCCESS,申請成功
ARENA_RANK_DESC3,現在のランキングでは、シーズン終了の時、下記のボーナスを獲得可能
ARENA_TEAM_LEADER_ONLY,戦闘できるのは隊長だけですよ！
ARENA_TEAM_TRANSFER_LEADER,隊長を譲渡しますか？
ARENA_TEAM_QUIT_TEAM,チームから脱退しますか？
ARENA_TEAM_NO_OPEN,チームリーグは未開放です
SUBSCRIBE,定期購入
ALREADY_SUBSCRIBE,定期購入済
ANONYMOUS_MODIFY_ACCOUNT,先輩は今ゲストログインの状態です。このままアカウントを変更すると、現在使っているアカウントは消去され、取り戻すことはできません。【設定】-【連携】から、アカウントの保存ができます。
TERMS_SERVICE,利用規約
PRIVACY_POLICY,プライバシーポリシー
TERMS_SERVICE_URL,https://www.carolgames.com/ja/article/terms_of_use
PRIVACY_POLICY_URL,https://www.carolgames.com/ja/article/privacy_policy
MANA_WEEK_CARD_HELP_IOS,定期購入サービスの説明：|1.購入後、7日間ごとに自動で再購入され、7日間の定期購入ボーナスが延長されます。|2.iPhoneの定期購入料は、ご利用のiTunesアカウントから差し引かれます。|3.定期購入を取り消したい場合、費用が差し引かれる24時間前までに自動定期購入をオフにしてください。|4.取消方法：ホームページから【設定】->【iTunes StoreとApp Store】->【Apple ID】から、【Apple ID確認】->【定期購入】に入り、週間定期購入を取り消すことができます。
WEEKCARD_BTN_LABEL,定期購入
DAY_HOUR,{1}日{2}時間
TYPE,タイプ
SKIN_LOCKED,レベル{1}達成または任意の衣装を獲得すると、この機能が開放されます
MAIL_TEXT05,一括既読
MAIL_TIPS01,未読のメールがありません
MAIL_TEXT06,未読メールを確認しました
COMIC_HOT_COMMENTS,コメント
COMIC_NO_COMMENTS,コメントがありません。早速コメントを記入しましょう！
COMIC_WAIT_TO_ADD_COMMENT,一緒にコメントで盛り上がりましょう！（3～30文字以内）
COMIC_COMMENT,全てのコメント
COMIC_COMMENT_MSG_LESS,3文字未満のため、送信に失敗しました
COMIC_COMMENT_MSG_LIMIT,30文字を超えたため、送信に失敗しました
COMIC_COMMENT_DIRTY,不適切な文字があるため、送信に失敗しました
COMIC_COMMENT_SUCCESSFULLY_SEND,コメントを送信しました！
COMIC_MORE_COMMENTS,全てのコメントを確認
COMIC_ALREADY_FIRST,これは第1話です
COMIC_COMMENT_IN_CD,次のコメントの送信まであと{1}秒
ONE_KEY_START,一括出撃
PUB_MISSION_NEED_NUM,戦姫が{1}体必要
PUB_MISSION_TIPS,条件を満たす戦姫の人数が足りません
CONFIRM_CHANGE,交換しますか？
WEEKCARD_REPEAT_ERROR,オートモードのゴールドボーナス2倍効果が発動しているため、ゴールド週間パスを購入できません。
WEEKCARD_REPEAT_ERROR_AND,GooglePlayストアで現在の定期購入を解約し、定期購入の有効期間が過ぎてから再度お試しください。
GUILD_CHAT_ONLINE_TEXT,サークルのオンライン人数：{1}
MY_TEAM,マイチーム
SET_FORMATION,チーム設定
GUILD_WAR_INFO_WWINDOW,グラウンド
NO_TEAMS,チームが設定されていません
REOCRD,履歴
TIME_TO_GUILD_WAR_0,ポイント戦残り：
POINT,ポイント：
REST_ZONE,休憩エリア
MATCH_ZONE,戦闘エリア
GUILD_TEAM,サークルチーム
GUILD_WAR_NO_MATCH_TEAM,マッチング可能なチームがありません
GUILD_WAR_HELP,グラウンドはサークル戦を繰り広げる場所です。サークル戦のシーズン周期は1週間です。|シーズンは3つの段階に分けられています。（ポイントランキング戦、サークル決勝戦、シーズンオフ。）　||ポイントランキング戦|1.ポイントランキング戦の開催時間は日本時間月曜9時～土曜9時。|2.部長と副部長がサークル戦に申し込むことができます。|3.サークルレベルが12以上、参戦チームの数が10～15必要です。|4.部長と副部長は参戦チームと出撃の順番を調整できます。|5.部長と副部長は最大3チームの情報を非表示にできます。|6.部長と副部長は戦闘エリアで相手を探すことができ、マッチングのクールタイムは10秒です。|7.3時間毎にサークルの体力が1回復、1回の対戦で1体力が消費されます。|8.各チームは3回まで出撃可能。|9.戦闘が15ターンを超えると、ターンごとに双方の戦姫全員の攻撃力がUPし、受ける治療効果が減少するようになります。|10.戦闘に勝利すると戦闘ポイントを獲得でき、サークルが勝利すると、勝利ポイントを獲得できます。|11.勝利数及び生き残ったチームの数が多いほど、更にランキングが上位になるほど、もらえるポイントが多くなります。|12.ポイントのランキングに応じて、ボーナスをメールで配布します。||サークル決勝戦|1.ポイントランキング戦で上位16チームのサークルは自動的に参加し、順位に従って対戦が行われます。|2.準備時間：日本時間土曜9時～日曜1時。試合時間：日本時間日曜1時～3時。|3.特殊アイコン枠は新シーズンの終了に伴い回収されます。|4.試合終了時、ランキングに応じてボーナスをもらえます（メールで配布）。|5.決勝戦ボーナス：|1位：4000サークルコイン、1500000ゴールド |2位：3000サークルコイン、1000000ゴールド|3-4位：2000サークルコイン、750000ゴールド|5-8位：1500サークルコイン、500000ゴールド|9-16位：1000サークルコイン、250000ゴールド||オフシーズン|1.オフシーズンに、前回の決勝戦の対戦履歴を確認できます。||注意：サークル戦期間中にサークルを脱退すると、サークル戦のボーナスを獲得できなくなり、その期間のサークル戦には再び参加できなくなります。
GUILD_WAR_FORMATION,サークル戦チーム
GUILD_WAR_FORMATION_WINDOW,チーム詳細
GUILD_WAR_SWITCH_TEAM_WINDOW,交換したいチームを選択してください
GUILD_WAR_SET_ALL_FORMATION_WINDOW,チーム設定
GUILD_WAR_MIN_NUM,{1}チーム以上を出撃させてください
GUILD_WAR_SAVE_CONFIRM,変更後の出撃チームを保存しますか
NEXT_ENERGY,体力回復待ち時間
MATCH,マッチング
GUILD_WAR_ENLIST_TEXT,サークル戦は間もなく開催！自分の出撃チームを設定しましょう！
GUILD_WAR_AWARD,ボーナス
CAMPAIGN_RANK,ランキング
SIGN_UP,申請
NOT_SIGNED,所属サークルは申請を行っていません
HAS_NO_RIGHT,権限がありません
GUILD_WAR_RANK_MATCH_END,ポイント戦が終了しました
GUILD_WAR_APPLY_SUCCESS,申請完了
GUILD_WAR_RANK_WINDOW,サークルランキング
GUILD_WAR_MAX_HIDE,最大{1}チームを非表示可能
MATCH_NUM,第{1}回
GUILD_WAR_TEAM_MAX,最大{1}チーム出撃可能
GUILD_WAR_CANNOT_CHANGE_TEAM,サークル戦開催中は、チームを変更できません
GUILD_WAR_TEAM_SET_SUCCESS,サークル戦のチームが設定完了
GUILD_WAR_CAN_NOT_REDUCE_TEAM,出撃チームは減らせません
GUILD_WAR_NO_TILI,残り体力が足りません
GUILD_WAR_SEND_SUCCESS,送信完了
GUILD_WAR_CONFIRM_SEND,サークルチャットに招待を送信しますか？
GUILD_WAR_IS_SIGNED,所属サークルは申請済みです
FINAL_DETAIL,決勝戦詳細
TIME_TO_BEGIN,開催まで:
TIME_TO_GUILD_WAR_1,決勝戦開始まで：
TIME_TO_GUILD_WAR_2,決勝戦終了まで：
TIME_TO_GUILD_WAR_3,ポイント戦開始まで：
TIME_TO_END,終了まで：
GUILD_FINAL_RESULT,最終成績
DINNING_ALREADY_MAX,Lv上限に達しました
GUILD_WAR_CONFIRM_LIMIT_TIME,{1}分後にメッセージを送信可能
FIGHTING,戦闘中
GUILD_WAR_SIGN_MAX,申請人数が上限に達しました
COST,LvUP
GUILD_WAR_MY_TEAM_TIPS,チームが設定されると、出撃サークルが変更できなくなります。よろしいですか？
AVATAR_TEXT_1,戦姫アイコン
AVATAR_TEXT_2,外観アイコン
AVATAR_TEXT_3,特別アイコン
NOT_HAVE_AVATAR,該当種類のアイコンはありません……
RET_TIME_TEXT,残り：
DAYS_TEXT,{1}日
PROPHET_SUMMON_TEN_TIMES,十連モード
BLACK_CARD_TEXT01,10日間、毎日以下を獲得：
BLACK_CARD_TEXT02,1、購入した当日から計算し、10日間毎日メールでボーナスを送信します。\n2、いつ買っても全額ボーナスを受け取れますよ！
BLACK_CARD_TEXT03,合計：
GUILD_WAR_NEXT_WEEK,グラウンド整備中です、次のサークル戦が開催されるまでしばらくお待ちください
EMOTION_DEFAULT_TEXT,デフォルト
EMOTION_DYNAMIC_TEXT,GIF画像
EMOTION_TRANSLATE_NEEDNOT_TEXT,翻訳不要
CHAT_TAP_10,ワールド
GUILD_TEXT65,権限がありません
CHAT_CONFIG_6,ワールドチャットをブロック
CHAT_HIDE_CROSS,ワールドチャットをブロック中です
WEEK_SUBSCRIPTION_BTN_LABEL,週間購入\n{1}{2}
MONTH_SUBSCRIPTION_BTN_LABEL,月間購入\n{1}{2}
QUARTER_SUBSCRIPTION_BTN_LABEL,3ヶ月間購入\n{1}{2}
SUBSCRIPTION_CANCEL_TIP,初回7日間無料、その後定期購入の料金が発生します。いつでも解約可能です。
ACTIVITY_JIGSAW_RULE,ルール
ACTIVITY_JIGSAW_ENERGY,移動エネルギー：
ACTIVITY_JIGSAW_TOTAL,合計完成:
ACTIVITY_JIGSAW_HELP,パズル：|1.移動エネルギーを1ポイント消費し、任意の2つのピースを移動できます。|2.バラバラのピースを正しく組み合わせれば完成です。||ボーナス：|1.パズルが完成すると、ボーナスを獲得できます|2.累計で3、7、10、15、19、24回完成させるごとに、追加ボーナスを獲得できます。|3.累計完成ボーナスは、メールで配布されます。||移動エネルギー：|1.毎日ログインすると、メールから移動エネルギーを1ポイント獲得できます。|2.任意のステージのオートモードからも獲得できます。|3.移動エネルギーはダイヤで毎日50ポイントまで購入できます。価格は下記の通りです。|    ダイヤ*10    1ポイント|    ダイヤ*20    2-3ポイント|    ダイヤ*30    4-6ポイント|    ダイヤ*40    7-10ポイント|    ダイヤ*50    11-15ポイント|    ダイヤ*75    16-20ポイント|    ダイヤ*100   21-50ポイント| 
ACTIVITY_JIGSAW_BACK,戻る
ACTIVITY_JIGSAW_BUY_TITLE,移動エネルギー購入
ACTIVITY_JIGSAW_BUY_TEXT1,オートモードで獲得可能
ACTIVITY_JIGSAW_BUY_TEXT2,毎日の購入上限があり、購入回数によって\n価格も変化、購入回数は毎日リセット
WEEK_SUBSCRIPTION_FREE_BTN_LABEL,7日間無料
SUBSCRIPTION_HELP_IOS,定期購入サービスの説明：|1.購入後、選択した期間によって、7、30、90日間ごとに自動的に再購入され、7、30、90日間の定期購入ボーナスが延長されます。|2.iPhoneの定期購入料は、ご利用のiTunesアカウントから差し引かれます。|3.定期購入を解約したい場合、料金が差し引かれる24時間前までに定期購入の自動更新をオフにしてください。|4.解約方法：ホーム画面から【設定】->【iTunes StoreとApp Store】->【Apple ID】から、【Apple ID確認】->【サブスクリプション】に入り、定期購入を解約できます。
SUBSCRIPTION_TEXT01_IOS,"
1.有効期間：週間購入が7日間、月間購入が30日間、3ヶ月間購入が90日間
2.1つのiTunesアカウントにつき1回、7日間の無料体験ができます
3.購入後の有効期間内は、オートモードでのゴールドボーナス+100%%、EXPドリンクボーナス+60%%。VIPのゴールドボーナスとEXPドリンクボーナスと重複可能。
4.有効期限が切れると、自動的に料金が差し引かれます。定期購入を解約したい場合は、手動で解約してください。
5.定期購入が確認された時点でiTunesアカウントに料金が発生します。
6.現在の定期購入サービスが終了する24時間前までに解約した場合を除き、定期購入は自動的に継続されます。
7.現在の定期購入サービスが終了する24時間前までに、ご利用のアカウントに定期購入の確認と価格が通知されます。
8.定期購入後、ご利用のアカウントの設定から、定期購入サービスを解約できます。"
ACTIVITY_JIGSAW_NOT_ENOUGH,移動エネルギーが足りません
ACTIVITY_JIGSAW_BTN_ENERGY,エネルギー購入
ACTIVITY_JIGSAW_LIMIT,本日の移動エネルギーの購入回数は上限に達しました
LIMIT_GIFT_TEXT,新しい期間限定パックが開放されました。早く確認しましょう！
IMG_GUIDE_DAILY_MISSION_1,[c][cc0011]移動[-][/c]をタップすると、この機能に移動できます
IMG_GUIDE_DAILY_MISSION_2,[c][cc0011]ミッションの必要な[-][/c]回数をクリアします
IMG_GUIDE_DAILY_MISSION_3,[c][cc0011]受取[-][/c]をタップし、ボーナスを受け取れます
IMG_GUIDE_TAVERN_1,タップすると、アルバイトを開始します
IMG_GUIDE_TAVERN_2,[c][cc0011]完了[-][/c]のタップで、\nアルバイトボーナスを\n受け取れます
IMG_GUIDE_TAVERN_3,[c][cc0011]加速[-][/c]のタップで、\n即完了できます
IMG_GUIDE_TAVERN_4,[c][cc0011]アルバイトロック[-][/c]を\nタップすると、\n更新されません
IMG_GUIDE_TAVERN_5,タップして[c][cc0011]未ロック且つ未開始[-][/c]のバイトを更新します
IMG_GUIDE_TAVERN_6,毎日更新するアルバイトを完了し、[c][cc0011]豊富なボーナス[-][/c]を\n受け取りましょう！
IMG_GUIDE_TAVERN_7,アルバイトの完了に必要な[c][cc0011]時間[-][/c]を表します
IMG_GUIDE_TAVERN_8,今回の\nアルバイト\n[c][cc0011]ボーナス[-][/c]
IMG_GUIDE_TAVERN_9,出撃戦姫の必要条件
IMG_GUIDE_TAVERN_10,タップして[c][cc0011]自動出撃[-][/c]
IMG_GUIDE_TAVERN_11,[c][cc0011]バイトチーム[-][/c]を調整し、\n所持している戦姫を活用しましょう。
IMG_GUIDE_GAMBLE_1,[c][cc0011]ここで[-][/c]
IMG_GUIDE_GAMBLE_2,販売機使用券を購入
IMG_GUIDE_GAMBLE_3,交換券ショップ
IMG_GUIDE_GAMBLE_4,ボーナスを[c][cc0011]更新[-][/c]します
IMG_GUIDE_GAMBLE_5,販売機を1回使用します
IMG_GUIDE_GAMBLE_6,販売機を10回使用します
IMG_GUIDE_GAMBLE_7,販売機で購入するたび、[c][cc0011]交換券[-][/c]10枚を獲得できます。\n交換券は[c][cc0011]ショップ[-][/c]で[c][cc0011]各種アイテム[-][/c]と交換可能。
IMG_GUIDE_ARENA_1,まずは競技場の[c][cc0011]防御チーム[-][/c]を設定
IMG_GUIDE_ARENA_2,[c][cc0011]戦闘[-][/c]ボタンをタップ
IMG_GUIDE_ARENA_3,他のプレイヤーを\n選択して対戦できます
IMG_GUIDE_ARENA_4,[c][cc0011]勝利[-][/c]するとポイントが増え、\n[c][cc0011]失敗[-][/c]するとポイントが減少する
IMG_GUIDE_ARENA_5,競技場のランキングは\nポイントで決まります
IMG_GUIDE_ARENA_6,"
毎日[c][cc0011]日本時間翌日6時[-][/c]の
競技場のランキングに
応じて[c][cc0011]毎日ボーナス[-][/c]が
配布されます"
IMG_GUIDE_ARENA_7,[c][cc0011]2週間[-][/c]を1シーズンとし、最後のランキングに応じて、[c][cc0011]シーズンボーナス[-][/c]が配布されます
IMG_GUIDE_ARENA_8,"
毎日ボーナスと
シーズンボーナスから
[c][cc0011]ダイヤ[-][/c]と[c][cc0011]彫刻刀[-][/c]を
大量に獲得できます"
IMG_GUIDE_TOWER_1,[c][cc0011]ドア[-][/c]をタップし、階段の詳細画面に移動できます
IMG_GUIDE_TOWER_2,現在の[c][cc0011]階段の配置[-][/c]、[c][cc0011]勝利報酬[-][/c]と[c][cc0011]お勧めクリア戦闘[-][/c]が確認\nできます
IMG_GUIDE_TOWER_3,お勧めクリア戦闘の基準は、\nこの層でクリアした[c][cc0011]最も戦力が低い[-][/c]チームです
IMG_GUIDE_TOWER_4,戦闘に勝利した時は、[c][cc0011]報酬[-][/c]が獲得できます。\n敗北した時は、[c][cc0011]通行パス[-][/c]が1枚消費されます
IMG_GUIDE_PROPHET_1,募集したい生徒の[c][cc0011]学部[-][/c]を右側\nから選びタップしてください
IMG_GUIDE_PROPHET_2,[c][cc0011]生徒募集[-][/c]をタップし、\n戦姫を募集できます。\n[c][cc0011]※一回＝刻印一つ消費[-][/c]
IMG_GUIDE_PROPHET_3,生徒募集からは[c][cc0011]星4[-][/c]と[c][cc0011]星5[-][/c]の戦姫の欠片のみ獲得できますよ！
IMG_GUIDE_PROPHET_4,生徒募集をする際、いくつかの\n[c][cc0011]人事ファイル[-][/c]を獲得でき、\n[c][cc0011]交換生[-][/c]に使用できます。
IMG_GUIDE_PROPHET_5,下で[c][cc0011]交換したい[-][/c]戦姫を\n選択します
IMG_GUIDE_PROPHET_6,[c][cc0011]交換[-][/c]ボタンをタップし、\n人事ファイルを消費して\n交換します。
IMG_GUIDE_PROPHET_7,交換した後、[c][cc0011]保存[-][/c]するか\n選択してください。
IMG_GUIDE_PROPHET_8,[c][cc0011]星4/5[-][/c]の[c][cc0011]辰星、修羅学部[-][/c]以外の\n戦姫のみ交換できます。
AWAKE_GIFTBAG_WITH_STAR,戦姫を星{1}に覚醒：
AWAKE_GIFTBAG_TEXT01,イベント期間中、戦姫を[c][f55090]星14[-][/c]と[c][f55090]星15[-][/c]に限界突破すると、大量のボーナスを獲得できます。\n各段階ボーナスは回数上限があり、ボーナスはメールで送信されます。
PRIVACY_WARNING_TEXT01,ご注意！
PRIVACY_WARNING_TEXT02,個人情報を他人に教えないでください。悪用されることで損失を受ける可能性があります。ご自身の安全保護のため、RMT行為及び非公式の広告は信用しないようご注意ください。
PRIVACY_WARNING_TEXT03,次回は表示しない
PRIVACY_WARNING_TEXT04,プライバシー保護のため、個人情報を他人に教えないでください
BATTLE_STATISTICS_TITLE,戦闘集計
ARTIFACT_LIST,魂器図鑑
GM_AUTO_ANSWER,眠りの甘ちゃんはお休み中です。11：00～21：00(日本時間)の間で、甘ちゃんからの返信をお待ちくださいね～ ！
ACTIVITY_CHRISTMAS_TEXT01,イベント期間、【クリスマスソックス】を使って、イベント画面から豊富なボーナスをもらえますよ！
ACTIVITY_CHRISTMAS_TEXT02,イベント期間、【雪ダルマちゃん】を使って、イベント画面から豊富なボーナスをもらえますよ！
CHRISTMAS_LOCK,一つ前のボーナスを全部交換するとアンロックできますよ！
CONFIRM_REGRESH_GUILD,リセットすると{2}{1}が消費され、購入回数がリセットします。ラインナップはリセットしません。よろしいですか？
GET3,交換
SUBSCRIPTION_TEXT01,{1}秒後に再度お試しください
SUBSCRIPTION_TEXT01_AND,"
1.有効日数：週間購入は7日間、月間購入は30日間、3か月間購入は90日間有効です。
2.1つのGoogleアカウントにつき1回のみ、7日間無料体験ができます。
3.購入後の有効期間中、オートモードでの獲得ゴールドに+100%%、Expドリンクの効果に+60%%のボーナスが適用されます。VIPゴールドボーナスとExpドリンクボーナスは重複可能です。
4.支払は、購入が確認された時点でご利用のGoogleアカウントから引き落とされます。
5.定期購入サービスの引き落とし処理の前に解約された場合を除き、サービス期間は自動的に延長されます。
6.定期購入サービスの引き落とし処理は、期間終了の24時間前に発生します。
7.購入後、アカウント設定から定期購入の自動更新をオフにできます。
8.定期購入の有効期間中は、期間プランの変更はできません。変更したい場合は、一旦現在のサービスを解約し、購入済みの有効期間の終了後に、新たな定期購入サービスをご購入ください。"
SUBSCRIPTION_HELP_AND,定期購入サービスの説明：|1.購入後、選択した期間によって、7日間（30日間、90日間）ごとに自動更新され、7日間（30日間、90日間）の定期購入ボーナスが延長されます。|2.定期購入の料金は、ご利用のGoogleアカウントから引き落とされます。|3.定期購入を解約したい場合は、料金が引き落とされる24時間前までに定期購入の自動更新をオフにしてください。|4.解約方法：ホームページから【設定】->【Google】->【Googleアカウント】から、【支払と定期購入】->【定期購入管理】に入り、定期購入を解約できます。
IMG_GUIDE_SHENXUE_1,上の方をタップし、進学したい[c][cc0011]学部[-][/c]を選択
IMG_GUIDE_SHENXUE_2,進学したい\n[c][cc0011]戦姫[-][/c]を右側からタップ
IMG_GUIDE_SHENXUE_3,[c][cc0011]入れたい[-][/c]素材戦姫を選択
IMG_GUIDE_SHENXUE_4,[c][cc0011]タップ[-][/c]して\n戦姫の詳細が\n確認できます
IMG_GUIDE_SHENXUE_5,戦姫が進学しても、\nレベル、ランク、装備は\n[c][cc0011]保留[-][/c]されます
IMG_GUIDE_SHENXUE_6,[c][cc0011]タップ[-][/c]して進学できます
IMG_GUIDE_SHENXUE_7,進学した戦姫の[c][cc0011]ステータス[-][/c]が大幅に向上し、\n強力な[c][cc0011]スキル効果[-][/c]も獲得できます
GM_IMG_SIZE,オリジナルファイル({1})
UPLOAD_FAIL,アップロード失敗
GM_UPLOAD_LIMIT_TIP,画像のサイズは最大{1}M
UPLOAD_IMG_WINDOW,画像をアップロード
GM_UPLOAD_MAX_COUNT,本日の画像アップロードは上限に達しました（每日{1}回まで）
PARTNER_COMMENTS,戦姫コメント
RECEIVE_LIKE,「LIKE」の回数
NO_COMMENTS,コメントがありません……
LIKE,LIKE
PARTNER_CHOOSE_PICTURE,イラスト変更
HAVE_CHOOSE_PICTURE,このイラストをデフォルトに設定しました
PARTNER_CANCEL_PICTURE,キャンセル
HAVE_CANCEL_PICTURE,イラストの変更をキャンセルしました
PARTNER_COMMENT_IN_CD,コメントの送信が速すぎます。暫くお待ちください。
PARTNER_WAIT_TO_ADD_COMMENT,一緒にコメントで盛り上げましょう（100文字以内）
PARTNER_COMMENT_LOCKED,未獲得の戦姫にはコメントを残せません
PARTNER_COMMENT_MSG_LIMIT,100文字を超えたため、送信に失敗しました
PARTNER_COMMENT_MSG_LESS,3文字未満のため、送信に失敗しました
PARTNER_COMMENT_SUCCESSFULLY_SEND,コメント送信完了
IMG_GUIDE_CRYSTAL_1,戦姫がレベル40達成後、タップして[c][cc0011]水晶[-][/c]をアンロックできます
IMG_GUIDE_CRYSTAL_2,水晶をタップし、詳細画面を開けます
IMG_GUIDE_CRYSTAL_3,この画面から水晶の詳細を確認できます
IMG_GUIDE_CRYSTAL_4,水晶の[c][cc0011]レベルUP[-][/c]ボタンをタップして強化画面に移動します
IMG_GUIDE_CRYSTAL_5,[c][cc0011]彫刻刀[-][/c]はオートモード（ステージ4-10から）でのドロップや販売機から獲得できます
IMG_GUIDE_CRYSTAL_6,レベルUPすると、より強い水晶を獲得可能
IMG_GUIDE_CRYSTAL_7,水晶のレベルUPに[c][cc0011]ゴールド[-][/c]と[c][cc0011]彫刻刀[-][/c]が消耗されます
IMG_GUIDE_CRYSTAL_8,ダイヤを消費してステータスをロックすると、レベルUPしてもステータスタイプが変わりません
IMG_GUIDE_CRYSTAL_9,[c][cc0011]変換[-][/c]ボタンをタップすると水晶の変換画面を開けます
IMG_GUIDE_CRYSTAL_10,変換をタップすると、現在のステータスを他のステータスに[c][cc0011]変換[-][/c]できます
IMG_GUIDE_CRYSTAL_11,変換には[c][cc0011]ゴールド[-][/c]と[c][cc0011]彫刻刀[-][/c]が消費されます
IMG_GUIDE_CRYSTAL_12,変換した後も、現在のステータスを続けて[c][cc0011]変換[-][/c]したり、[c][cc0011]保存[-][/c]することもできます
IMG_GUIDE_BOSS_1,8時間毎に一回探索できます。[c][cc0011]豊富なボーナス[-][/c]を獲得したり、[c][cc0011]フレンドボス[-][/c]を発見したりできます。
IMG_GUIDE_BOSS_2,星3/4の戦姫の欠片、\nゴールド、EXPドリンク
IMG_GUIDE_BOSS_3,フレンドボスを倒すと、報酬は[c][cc0011]メール[-][/c]で配布されます
IMG_GUIDE_BOSS_4,フレンドボスの撃破に協力すると、[c][cc0011]撃破報酬[-][/c]を獲得できます
IMG_GUIDE_BOSS_5,探索やフレンドボスを撃破すると、\n豊富なボーナスやダイヤを獲得できます
GUILD_WAR_TEXT01,マッチング可能なチームがありません
ALTAR_AUTO_TEXT,転校調整
NO_AUTO_PARTNER,選択できる戦姫がいません
VERSION_TIPS,新しいゲームデータがあります。ゲームを再起動してください。
PUB_MISSION_LIMIT_TIPS,現在のバイトミッションが多すぎます。先に一部をクリアしましょう！
SUBSCRIPTION_REPEAT_ERROR,オートモードのゴールドボーナス2倍効果が継続中のため、定期購入ができません
PARTNER_SOUND_KEYS,挨拶|会話1|会話2|会話3|会話4|会話5|出撃|スキル|レベルアップ|昇格|進学|覚醒|装備1|装備2|オートモード|宿舎に移動|宿舎入居|待機状態|バイト|ミッション|新ステージ|プレゼント1|プレゼント2|プレゼント3|ログイン|戦闘勝利|戦闘失敗|誓約
SETTING_UP_DOCTOR,接続診断
NETWORK_DOCTOR_TEXT01,接続エラーが発生した場合は、「接続診断」ボタンをタップし、診断結果をサポートセンターまで送信してください。
NETWORK_DOCTOR_TEXT02,診断中です、しばらくお待ちください…
NETWORK_DOCTOR_TEXT03,ご利用のネットワーク接続状態はこちらです：
NETWORK_DOCTOR_TEXT04,Ping：{1}
NETWORK_DOCTOR_TEXT05,Loss：{1}%%
NETWORK_DOCTOR_TEXT06,診断結果をサポートセンターに送信しました。質問がございましたら、GMまでご連絡ください。可能な限り速やかに対応いたします。
NETWORK_DOCTOR_TEXT07,エラーが発生したため、接続診断が失敗しました。もう一度お試しください。
TRY_AGAIN,リトライ
NEXT_TIME,あとで
PUT_IN_NUM,投入数量：
TAIWAN_AREA_LIMIT,台湾地区限定
DOCTOR_NOT_OPEN,この機能は未開放です
EDIT_PICTURE_TEXT01,デフォルト
EDIT_PICTURE_TEXT02,所持済
LOVE_POINT_TEXT,好感度
DATES_TEXT01,タップしてプレゼントを贈る
DATES_TEXT02,プレゼント作成
DATES_TEXT03,ギフト
DATES_TEXT04,ボイス
DATES_TEXT05,プロフィール
DATES_TEXT06,デート
DATES_TEXT07,情報なし
DATES_TEXT08,好感度{1}でアンロック
DATES_GIFTS_WINDOW,プレゼントを作る
DATES_GIFTS_TEXT01,作る
DATES_GIFTS_GROUP_1,食べ物
DATES_GIFTS_GROUP_2,おもちゃ
DATES_GIFTS_GROUP_3,アクセサリー
DATES_GIFTS_GROUP_4,その他
AUTO,自動
NOT_AUTO,手動
STORY_IS_SKIP,ストーリーをスキップしますか？
STORY_RECORD_TITLE,思い出
DATES_TEXT09,好感度
DATES_TEXT10,好感度：
DATES_TEXT11,ステータス：
GUILD_TEXT66,このサークルは存在しません
DATES_GIFTES_TIP01,プレゼント
GUILD_DININGHALL_HELP,1.「注文を追加」をタップすると、注文が更新されます。12時間ごとに1回注文できます。|2.注文後、一定時間が経過すると、ボーナスを獲得できます。|3.ダイヤの消費で注文のランクをアップできます。ランクが高いほど、もらえるボーナスも豪華になります。|4.食堂をレベルアップすると、注文数と収益が増えます。寄付を行うと、食堂をレベルアップできます。|5.はじめは1つしか注文できませんが、食堂のレベルが2つアップするたびに、更新時の注文数が1つ増えます。|6.食堂レベルは部員全員で共有しますが、注文内容は個々に帰属し、他の部員とは共有されません。
DATES_TEXT12,贈りました
COMPOSE_DATES_GIFTS_TEXT01,プレゼント作成完了
COMPOSE_DATES_GIFTS_TEXT02,素材が足りません
IF_UNLOCK_HERO,こちらの戦姫をアンロックしますか？戦姫が競技場の防御チームに配置されている場合、アンロックすると配置が解除されます。
UNLOCK_FAILED,該当戦姫は防御チームに残る最後の戦姫のため、アンロックできません
DATES_TEXT13,ありません
SHELTER_TIPS,次へ
DATES_TEXT14,1つ前のストーリーミッションの\nクリアでアンロック可能
DATES_TEXT15,ロック中
COMPOSE_DATES_GIFTS_TEXT03,プレゼントの数を入力してください
MEMORIES,思い出
QUIZ,テスト
DATES_STORY_WINDOW,キャラクターストーリー
DATES_GIFTS_SEND_WINDOW,プレゼントを贈る
IF_MANUAL_UNLOCK_HERO,この戦姫はロックされています。アンロックしますか？
DATES_TEXT16,何かのきっかけで、キャラクターストーリーがアンロックできますよ～。
DATES_TEXT17,今のところ、この戦姫はキャラクターストーリーがありません
FAVORABILITY_TEXT01,イベント期間、戦姫の好感度を[c][f55090]80[-][/c]、[c][f55090]100[-][/c]に上げると、ボーナスをたくさん獲得できますよ！\nこのイベントは一回限定！ボーナスはメールで配布されます！
FAVORABILITY_TEXT02,一人の戦姫の好感度{1}達成：
