id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
75401531,-1,-1,-1,-1,,0,42,1,,,1,83,,1404008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754015041,-1,-1,-1,,1,5401513|75401532|75401510,132,1,,,,1,,1402003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401504,1,,,,,,,,,
754015042,-1,-1,-1,,1,5401513|75401533|75401511,132,1,,,,1,,1402004,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401504,2,,,,,,,,,
754015043,-1,-1,-1,,1,5401513|75401534|75401512,132,1,,,,1,,1402005,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401504,3,,,,,,,,,
754015044,-1,-1,-1,,1,5401513|75401535|75401513,132,1,,,,1,,1402006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401504,4,,,,,,,,,
754015045,-1,-1,-1,,1,5401513|75401536|75401514,132,1,,,,1,,1402007,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5401504,5,,,,,,,,,
75401532,-1,-1,-1,-1,,0,131,1,,,,1,,1402010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75401533,-1,-1,-1,-1,,0,131,1,,,,1,,1402011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75401534,-1,-1,-1,-1,,0,131,1,,,,1,,1402012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75401535,-1,-1,-1,-1,,0,131,1,,,,1,,1402013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75401536,-1,-1,-1,-1,,0,131,1,,,,1,,1402014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754015081,-1,-1,-1,-1,,0,118,1,,,,1,,1013159|1023065,,,,,,1307,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
754015082,-1,-1,-1,-1,,0,118,1,,,,1,,1013159|1023065,,,,,,1307,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
754015083,-1,-1,-1,-1,,0,118,1,,,,1,,1013159|1023065,,,,,,1307,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
754015084,-1,-1,-1,-1,,0,118,1,,,,1,,1013159|1023065,,,,,,1307,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
754015085,-1,-1,-1,-1,,0,118,1,,,,1,,1013160|1023066,,,,,,1307,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
75401510,-1,-1,-1,-1,,0,28,1,,,,1,,1391001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75401511,-1,-1,-1,-1,,0,28,1,,,,1,,1391002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75401512,-1,-1,-1,-1,,0,28,1,,,,1,,1391003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75401513,-1,-1,-1,-1,,0,28,1,,,,1,,1391004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75401514,-1,-1,-1,-1,,0,28,1,,,,1,,1391005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201600,-1,-1,-1,-1,,0,1,0,,,,12,,1019766,,,,,1329#1390#1476#1764,1330#1391#1472#1761,,,,,,,,,,,,,,,,,skill_icon_0,,1139,,,,,,,,
65202300,-1,-1,-1,-1,,0,1,0,,,,12,,1019766,,,,,1329#1390#1476#1764,1330#1391#1472#1761,,,,,,,,,,,,,,,,,skill_icon_0,,1139,,,,,,,,
75201600,-1,-1,-1,-1,,0,1,0,,,,12,,1019766,,,,,1329#1390#1476#1764,1330#1391#1472#1761,,,,,,,,,,,,,,,,,skill_icon_0,,1139,,,,,,,,
504,-1,-1,-1,-1,,0,1,1,,,,18,1,1019766|1375005,,,,,1329#1390#1476#1764,1330#1391#1472#1761,,,,,,,,,,,,,,,,,,,1139,,,,,,,,
5201601,-1,-1,-1,-1,,0,1,0,,,,34,2,1019767|1375001,1019767,,,,,1331|1332|1342#1392#1473|1474|1475#1762|1763,1331|1332|1342;1331|1332|1342#1392;1392#1473|1474|1475;1473|1474|1475#1762|1763;1762|1763,,,,,,,,,,,,,,,,skill_icon_5201601,,1140,,,,,1#1#1#1,,,
65202301,-1,-1,-1,-1,,0,1,0,,,,34,2,1019768|1375002,1019768,,,,,1343|1344|1345#1392#1473|1474|1475#1762|1763,1343|1344|1345;1343|1344|1345#1392;1392#1473|1474|1475;1473|1474|1475#1762|1763;1762|1763,,,,,,,,,,,,,,,,skill_icon_5201601,,1140,,,,,1#1#1#1,,,
75201601,-1,-1,-1,-1,,0,1,0,,,,34,2,1019769|1375003,1019769|1375004,,,,,1346|1347|1348#1392#1473|1474|1475#1762|1763,1346|1347|1348;1346|1347|1348#1392;1392#1473|1474|1475;1473|1474|1475#1762|1763;1762|1763,1,,1380001|1380001,,,,,,,,,,,,,skill_icon_5201601,,1140,,,,,1#1#1#1,,,
5201602,-1,-1,-1,-1,,0,28,1,,,,1,,1029143|1028523|1014073|1004144,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201602,,,,,,,,,,
65202302,-1,-1,-1,-1,,0,28,1,,,,1,,1029144|1028524|1014074|1004145,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201602,2,,,,,,,,,
65202312,-1,-1,-1,-1,,0,28,1,,,,1,,1029145|1028525|1014075|1004146,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201602,3,,,,,,,,,
75201602,-1,-1,-1,-1,,0,28,1,,,,1,,1029145|1028525|1014075|1004146,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201602,3,,,,,,,,,
5201603,-1,-1,-1,-1,,5201605,35,1,,,,1,,1380001|1380001|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201603,,,,,,,,,,
65202303,-1,-1,-1,-1,,65202305,35,1,,,,1,,1380001|1380001|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201603,2,,,,,,,,,
65202313,-1,-1,-1,-1,,65202315|75201606,35,1,,,,1,,1380001|1380001|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201603,3,,,,,,,,,
75201603,-1,-1,-1,-1,,75201605|75201606,35,1,,,,1,,1380001|1380001|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201603,3,,,,,,,,,
5201604,-1,-1,-1,-1,,5201607|5201608,121,1,,,,1,,1378001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201604,,,,,,,,,,
65202304,-1,-1,-1,-1,,65202307|65202308,121,1,,,,1,,1378002,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201604,2,,,,,,,,,
65202314,-1,-1,-1,-1,,65202317|65202318,121,1,,,,1,,1378003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201604,3,,,,,,,,,
75201604,-1,-1,-1,-1,,75201607|75201608,121,1,,,,1,,1378003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201604,3,,,,,,,,,
5201605,-1,-1,-1,-1,,0,120,1,,,,1,,1380002,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
65202305,-1,-1,-1,-1,,0,120,1,,,,1,,1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,2,,,,,,,,,
65202315,-1,-1,-1,-1,,0,120,1,,,,1,,1380002|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,3,,,,,,,,,
75201605,-1,-1,-1,-1,,0,120,1,,,,1,,1380002|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,3,,,,,,,,,
75201606,-1,-1,-1,-1,,0,28,1,,,,1,,1064270,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,3,,,,,,,,,
5201607,-1,-1,-1,-1,,0,44,1,,,,1,,1376001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
65202307,-1,-1,-1,-1,,0,44,1,,,,1,,1376002,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,2,,,,,,,,,
65202317,-1,-1,-1,-1,,0,44,1,,,,1,,1376003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,3,,,,,,,,,
75201607,-1,-1,-1,-1,,0,44,1,,,,1,,1376003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,3,,,,,,,,,
5201608,-1,-1,-1,-1,,0,122,1,,,,1,,1379001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
65202308,-1,-1,-1,-1,,0,122,1,,,,1,,1379002,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,2,,,,,,,,,
65202318,-1,-1,-1,-1,,0,122,1,,,,1,,1379003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,3,,,,,,,,,
75201608,-1,-1,-1,-1,,0,122,1,,,,1,,1379003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,3,,,,,,,,,
752016011,-1,-1,-1,-1,1,0,1,0,,,,34,2,1019770|1375003,1019770|1375004,,,,,1346|1347|1348#1392#1473|1474|1475#1762|1763,1346|1347|1348;1346|1347|1348#1392;1392#1473|1474|1475;1473|1474|1475#1762|1763;1762|1763,1,,1380001|1380001,,,,,,,,,,,,,skill_icon_5201601,1,1140,,,,,1#1#1#1,,,
752016012,-1,-1,-1,-1,1,0,1,0,,,,34,2,1019771|1375003,1019771|1375004,,,,,1346|1347|1348#1392#1473|1474|1475#1762|1763,1346|1347|1348;1346|1347|1348#1392;1392#1473|1474|1475;1473|1474|1475#1762|1763;1762|1763,1,,1380001|1380001,,,,,,,,,,,,,skill_icon_5201601,2,1140,,,,,1#1#1#1,,,
752016013,-1,-1,-1,-1,1,0,1,0,,,,34,2,1019772|1375003,1019772|1375004,,,,,1346|1347|1348#1392#1473|1474|1475#1762|1763,1346|1347|1348;1346|1347|1348#1392;1392#1473|1474|1475;1473|1474|1475#1762|1763;1762|1763,1,,1380001|1380001,,,,,,,,,,,,,skill_icon_5201601,3,1140,,,,,1#1#1#1,,,
752016014,-1,-1,-1,-1,1,0,1,0,,,,34,2,1019773|1375003,1019773|1375004,,,,,1346|1347|1348#1392#1473|1474|1475#1762|1763,1346|1347|1348;1346|1347|1348#1392;1392#1473|1474|1475;1473|1474|1475#1762|1763;1762|1763,1,,1380001|1380001,,,,,,,,,,,,,skill_icon_5201601,4,1140,,,,,1#1#1#1,,,
752016015,-1,-1,-1,-1,1,0,1,0,,,,34,2,1019774|1375003,1019774|1375006,,,,,1346|1347|1348#1392#1473|1474|1475#1762|1763,1346|1347|1348;1346|1347|1348#1392;1392#1473|1474|1475;1473|1474|1475#1762|1763;1762|1763,1,,1380001|1380001,,,,,,,,,,,,,skill_icon_5201601,5,1140,,,,,1#1#1#1,,,
752016021,-1,-1,-1,-1,1,0,28,1,,,,1,,1029146|1028526|1014075|1004146,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201602,1,,,,,,,,,
752016022,-1,-1,-1,-1,1,0,28,1,,,,1,,1029147|1028527|1014075|1004146,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201602,2,,,,,,,,,
752016023,-1,-1,-1,-1,1,0,28,1,,,,1,,1029148|1028528|1014075|1004146,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201602,3,,,,,,,,,
752016024,-1,-1,-1,-1,1,0,28,1,,,,1,,1029149|1028529|1014075|1004146,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201602,4,,,,,,,,,
752016025,-1,-1,-1,-1,1,0,28,1,,,,1,,1029150|1028530|1014075|1004146,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201602,5,,,,,,,,,
752016031,-1,-1,-1,-1,1,75201605|752016061,35,1,,,,1,,1380001|1380001|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201603,1,,,,,,,,,
752016032,-1,-1,-1,-1,1,75201605|752016062,35,1,,,,1,,1380001|1380001|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201603,2,,,,,,,,,
752016033,-1,-1,-1,-1,1,75201605|752016063,35,1,,,,1,,1380001|1380001|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201603,3,,,,,,,,,
752016034,-1,-1,-1,-1,1,75201605|752016064,35,1,,,,1,,1380001|1380001|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201603,4,,,,,,,,,
752016035,-1,-1,-1,-1,1,752016051|752016065,35,1,,,,1,,1380001|1380001|1380001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201603,5,,,,,,,,,
752016051,-1,-1,-1,-1,,0,120,1,,,,1,,1380002|1380003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752016061,-1,-1,-1,-1,,0,28,1,,,,1,,1064271,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752016062,-1,-1,-1,-1,,0,28,1,,,,1,,1064272,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752016063,-1,-1,-1,-1,,0,28,1,,,,1,,1064273,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752016064,-1,-1,-1,-1,,0,28,1,,,,1,,1064274,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752016065,-1,-1,-1,-1,,0,28,1,,,,1,,1064275,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
505,-1,-1,-1,-1,,0,1,1,,,,18,1,1019775|1375007,,,,,1329#1390#1476,1330#1391#1472,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,-1,-1,-1,-1,,0,1,1,,,,18,1,1019776|1375008,,,,,1329#1390#1476,1330#1391#1472,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,-1,-1,-1,-1,,0,1,1,,,,18,1,1019777|1375009,,,,,1329#1390#1476,1330#1391#1472,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,-1,-1,-1,-1,,0,1,1,,,,18,1,1019778|1375010,,,,,1329#1390#1476,1330#1391#1472,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,-1,-1,-1,-1,,0,1,1,,,,18,1,1019779|1375011,,,,,1329#1390#1476,1330#1391#1472,,,,,,,,,,,,,,,,,,,,,,,,,,,
752016041,-1,-1,-1,-1,1,75201607|752016081,121,1,,,,1,,1378003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201604,1,,,,,,,,,
752016042,-1,-1,-1,-1,1,75201607|752016082,121,1,,,,1,,1378003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201604,2,,,,,,,,,
752016043,-1,-1,-1,-1,1,75201607|752016083,121,1,,,,1,,1378003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201604,3,,,,,,,,,
752016044,-1,-1,-1,-1,1,75201607|752016084,121,1,,,,1,,1378003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201604,4,,,,,,,,,
752016045,-1,-1,-1,-1,1,75201607|752016085,121,1,,,,1,,1378003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201604,5,,,,,,,,,
752016081,-1,-1,-1,-1,,0,122,1,,,,1,,1379004,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752016082,-1,-1,-1,-1,,0,122,1,,,,1,,1379005,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752016083,-1,-1,-1,-1,,0,122,1,,,,1,,1379006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752016084,-1,-1,-1,-1,,0,122,1,,,,1,,1379007,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752016085,-1,-1,-1,-1,,0,122,1,,,,1,,1379008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
5501000,-1,-1,-1,-1,,0,1,0,,,,12,,1019031,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
65501900,-1,-1,-1,-1,,0,1,0,,,,12,,1019031,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
75500900,-1,-1,-1,-1,,0,1,0,,,,12,,1019031,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
510,-1,-1,-1,,,0,1,1,,,,14,,1381001|1019783,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
511,-1,-1,-1,,,0,1,1,,,,14,,1381002|1019784,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
512,-1,-1,-1,,,0,1,1,,,,14,,1381003|1019785,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
5501001,-1,-1,-1,,,0,1,0,,,,18,2,1381001|1019780|1185026,,,,,,1372#1460|1461#1532|1533|1525|1526#1599|1600,,,,,,,,,,,,,,,,,skill_icon_5501001,,1145,,,,,1##1#1,,,
65501901,-1,-1,-1,,,0,1,0,,,,18,2,1381002|1019781|1185027,,,,,,1372#1460|1461#1532|1533|1525|1526#1599|1600,,,,,,,,,,,,,,,,,skill_icon_5501001,,1145,,,,,1##1#1,,,
75500901,-1,-1,-1,,,0,1,0,,,,18,2,1381003|1019782|1185028,,,,,,1372#1460|1461#1532|1533|1525|1526#1599|1600,,,,,,,,,,,,,,,,,skill_icon_5501001,,1145,,,,,1##1#1,,,
5501002,-1,-1,-1,,,0,28,1,,,,1,,1028534|1009235|1005068|1011154|1004147,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501002,1,,,,,,,,,
65501902,-1,-1,-1,,,0,28,1,,,,1,,1028535|1009236|1005069|1011155|1004148,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501002,2,,,,,,,,,
65501912,-1,-1,-1,,,0,28,1,,,,1,,1028536|1009237|1005070|1011156|1004149,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501002,3,,,,,,,,,
75500902,-1,-1,-1,,,0,28,1,,,,1,,1028536|1009237|1005070|1011156|1004149,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501002,3,,,,,,,,,
5501003,-1,-1,-1,,,0,28,1,,,,1,,1064276,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501003,1,,,,,,,,,
65501903,-1,-1,-1,,,0,28,1,,,,1,,1064277,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501003,2,,,,,,,,,
65501913,-1,-1,-1,,,0,28,1,,,,1,,1064278,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501003,3,,,,,,,,,
75500903,-1,-1,-1,,,0,28,1,,,,1,,1064278,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501003,3,,,,,,,,,
5501004,-1,-1,-1,,,5501005|5501006,66,1,,,,1,,1383001,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501004,1,,,,,,,,,
65501904,-1,-1,-1,,,65501905|65501906,66,1,,,,1,,1383002,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501004,2,,,,,,,,,
65501914,-1,-1,-1,,,75500905|65501906,66,1,,,,1,,1383003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501004,3,,,,,,,,,
75500904,-1,-1,-1,,,75500905|65501906,66,1,,,,1,,1383003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501004,3,,,,,,,,,
5501005,-1,-1,-1,,,0,35,1,,,,14,,1382001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501006,-1,-1,-1,,,0,42,1,,,,14,,1382001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65501905,-1,-1,-1,,,0,35,1,,,,14,,1382002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65501906,-1,-1,-1,,,0,42,1,,,,14,,1382002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75500905,-1,-1,-1,,,0,35,1,,,,14,,1382003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75500906,-1,-1,-1,,,0,42,1,,,,14,,1382003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755009011,-1,-1,-1,,1,0,1,0,,,,18,2,1381004|1019792|1185028,,,,,,1372#1460|1461#1532|1533|1525|1526#1599|1600,,,,,,,,,,,,,,,,,skill_icon_5501001,1,1145,,,,,1##1#1,,,
755009012,-1,-1,-1,,1,0,1,0,,,,18,2,1381005|1019793|1185028,,,,,,1372#1460|1461#1532|1533|1525|1526#1599|1600,,,,,,,,,,,,,,,,,skill_icon_5501001,2,1145,,,,,1##1#1,,,
755009013,-1,-1,-1,,1,0,1,0,,,,18,2,1381006|1019794|1185028,,,,,,1372#1460|1461#1532|1533|1525|1526#1599|1600,,,,,,,,,,,,,,,,,skill_icon_5501001,3,1145,,,,,1##1#1,,,
755009014,-1,-1,-1,,1,0,1,0,,,,18,2,1381007|1019795|1185028,,,,,,1372#1460|1461#1532|1533|1525|1526#1599|1600,,,,,,,,,,,,,,,,,skill_icon_5501001,4,1145,,,,,1##1#1,,,
755009015,-1,-1,-1,,1,0,1,0,,,,18,2,1381008|1019796|1185029,,,,,,1372#1460|1461#1532|1533|1525|1526#1599|1600,,,,,,,,,,,,,,,,,skill_icon_5501001,5,1145,,,,,1##1#1,,,
755009021,-1,-1,-1,,1,0,28,1,,,,1,,1028511|1009241|1005070|1011156|1004149,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501002,1,,,,,,,,,
755009022,-1,-1,-1,,1,0,28,1,,,,1,,1028512|1009242|1005070|1011156|1004053,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501002,2,,,,,,,,,
755009023,-1,-1,-1,,1,0,28,1,,,,1,,1028513|1009243|1005070|1011156|1004053,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501002,3,,,,,,,,,
755009024,-1,-1,-1,,1,0,28,1,,,,1,,1028514|1009244|1005070|1011156|1004054,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501002,4,,,,,,,,,
755009025,-1,-1,-1,,1,0,28,1,,,,1,,1028515|1009245|1005070|1011156|1004054,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5501002,5,,,,,,,,,
755009031,-1,-1,-1,,1,0,28,1,,,,1,,1064279,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501003,1,,,,,,,,,
755009032,-1,-1,-1,,1,0,28,1,,,,1,,1064280,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501003,2,,,,,,,,,
755009033,-1,-1,-1,,1,0,28,1,,,,1,,1064281,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501003,3,,,,,,,,,
755009034,-1,-1,-1,,1,0,28,1,,,,1,,1064282,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501003,4,,,,,,,,,
755009035,-1,-1,-1,,1,0,28,1,,,,1,,1064283,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501003,5,,,,,,,,,
513,-1,-1,-1,,,0,1,1,,,,14,,1381004|1019797,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
514,-1,-1,-1,,,0,1,1,,,,14,,1381005|1019798,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
515,-1,-1,-1,,,0,1,1,,,,14,,1381006|1019799,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
516,-1,-1,-1,,,0,1,1,,,,14,,1381007|1019800,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
517,-1,-1,-1,,,0,1,1,,,,14,,1381008|1019801,,,,,#1462#1527#1597,1370|1371#1459#1524#1598,,,,,,,,,,,,,,,,,,,1144,,,,,,,,
755009041,-1,-1,-1,,1,75500905|65501906|75500907,66,1,,,,1,,1383004,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501004,1,,,,,,,,,
755009042,-1,-1,-1,,1,75500905|65501906|75500908,66,1,,,,1,,1383005,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501004,2,,,,,,,,,
755009043,-1,-1,-1,,1,75500905|65501906|75500909,66,1,,,,1,,1383006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501004,3,,,,,,,,,
755009044,-1,-1,-1,,1,75500905|65501906|75500910,66,1,,,,1,,1383007,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501004,4,,,,,,,,,
755009045,-1,-1,-1,,1,75500905|65501906|75500911,66,1,,,,1,,1383008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5501004,5,,,,,,,,,
75500907,-1,-1,-1,,,0,66,1,,,,1,,1383009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75500908,-1,-1,-1,,,0,66,1,,,,1,,1383010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75500909,-1,-1,-1,,,0,66,1,,,,1,,1383011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75500910,-1,-1,-1,,,0,66,1,,,,1,,1383012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75500911,-1,-1,-1,,,0,66,1,,,,1,,1383013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600800,-1,-1,-1,-1,,0,1,0,,,,12,,1019031,,,,,1378#1440#1547,1373#1441#1548#1619,,,,,,,,,,,,,,,,,,,1143,,,,,,,,
65601800,-1,-1,-1,-1,,0,1,0,,,,12,,1019031,,,,,1378#1440#1547,1373#1441#1548#1619,,,,,,,,,,,,,,,,,,,1143,,,,,,,,
75600800,-1,-1,-1,-1,,0,1,0,,,,12,,1019031,,,,,1378#1440#1547,1373#1441#1548#1619,,,,,,,,,,,,,,,,,,,1143,,,,,,,,
5600801,-1,-1,-1,,,5600805|5600808|5600809,1,0,,,,13,,1019786,,,,,,1374#1442|1443#1549|1550#1620|1621|1622|1623,,,,,,,,,,,,,,,,,skill_icon_5600801,,1142,,,,,1#1#1,,,
65601801,-1,-1,-1,,,65601815|5600808|5600809,1,0,,,,13,,1019787,,,,,,1374#1442|1443#1549|1550#1620|1621|1622|1623,,,,,,,,,,,,,,,,,skill_icon_5600801,,1142,,,,,1#1#1,,,
75600801,-1,-1,-1,,,75600805|5600808|5600809,1,0,,,,13,,1019788,,,,,,1374#1442|1443#1549|1550#1620|1621|1622|1623,,,,,,,,,,,,,,,,,skill_icon_5600801,,1142,,,,,1#1#1,,,
5600808,-1,-1,-1,,,0,28,1,1,,,1,,1385001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600805,-1,-1,-1,,,0,123,1,1,,,1,,1384001|1386001|1386001|1386001|1386001|1008206|1014076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65601815,-1,-1,-1,,,0,123,1,1,,,1,,1384001|1386002|1386002|1386002|1386002|1008207|1014077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
